project,contract,bidder.name,status,bidder.country,opening.price.currency,opening.price.amount,opening.price.raw,evaluated.price.currency,evaluated.price.amount,evaluated.price.raw,contract.price.currency,contract.price.amount,contract.price.raw
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029584,Dreco ? An Xuan Thinh JSC Joint Venture,Evaluated,Vietnam,VND,220903937100.0,"VND 220,903,937,100.00",VND,154632760192.0,"VND154,632,760,192.00",,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029584,Dredge and Construction J.S.C. No.28,Evaluated,Vietnam,VND,203852720000.0,"VND 203,852,720,000.00",VND,171374798567.0,"VND171,374,798,567.00",,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029584,Khanh Giang - Phu Xuan Joint Venture,Evaluated,Vietnam,VND,221432224310.0,"VND 221,432,224,310.00",VND,199289001879.0,"VND199,289,001,879.00",,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029584,Civil Engineering Construction Joint Stock Company 189 - CIENCO 1,Rejected,Vietnam,VND,137074575812.0,"VND 137,074,575,812.00",,,,,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029584,Hoa Phong Company Limited ? Cat Dien Construction Trading Company Limited J.V,Rejected,Vietnam,VND,216067281100.0,"VND 216,067,281,100.00",,,,,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029584,Huyen Minh Construction Corporation and Truong Loc Construction Project Joint Stock Company Joint Venture (HMIC-TL J.V),Rejected,Vietnam,VND,150666201400.0,"VND 150,666,201,400.00",,,,,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029584,Thang Loi Group Company Limited and Hoang Giang investement and construction Joint Stock company J.V,Rejected,Vietnam,VND,129609809802.0,"VND 129,609,809,802.00",,,,,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029585,HJC Group Investment ? Construction Joint Stock Company and A Dong Construction Investment Group Joint Stock Company JointVenture,Awarded,Vietnam,VND,292516697966.0,"VND 292,516,697,966.00",VND,327520665681.0,"VND327,520,665,681.00",VND,327520665681.0,"VND327,520,665,681.00"
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029585,CRD Company - 299 Company - Thanh Nam Comapany Joint Venture,Evaluated,Vietnam,VND,330248753000.0,"VND 330,248,753,000.00",VND,322070125353.0,"VND322,070,125,353.00",,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029585,Song Da 5 Joint Stock Company - Tien Giang Investment and Construction Joint Stock Company Joint Venture (SONG DA5 -TICCO Joint Venture),Evaluated,Vietnam,VND,406045000000.0,"VND 406,045,000,000.00",VND,385617576032.0,"VND385,617,576,032.00",,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029585,China Harbour Engineering Company LTD,Rejected,Vietnam,VND,515215041710.0,"VND 515,215,041,710.00",,,,,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029585,Phat Dat Company Limited,Rejected,Vietnam,VND,365711250723.0,"VND 365,711,250,723.00",,,,,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029582,LISEMCO 2 and HACCO Joint Venture,Awarded,Vietnam,VND,38738619820.0,"VND 38,738,619,820.00USD 233,143.22",VND,42293622250.0,"VND42,293,622,250.00",VND,46669039116.0,"VND46,669,039,116.00"
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029582,Van Phon Construction Company Limited,Evaluated,Vietnam,VND,46487099093.0,"VND 46,487,099,093.00USD 299,588.91",VND,43482061747.0,"VND43,482,061,747.00",,,
P083588,http://search.worldbank.org/wcontractawards/procdetails/OP00029582,Tuong Vy Construction & Trading Company Limited,Rejected,Vietnam,VND,34057984440.0,"VND 34,057,984,440.00USD 280,522.00",,,,,,
P098654,http://search.worldbank.org/wcontractawards/procdetails/OP00015540,Shanxi Sanhesheng Industry Technology Co.Ltd.,Awarded,,CNY,10291000.0,"CNY 10,291,000.00",CNY,10291000.0,"CNY10,291,000.00",CNY,10291000.0,"CNY10,291,000.00"
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00022298,BBS doo,Awarded,Bosnia and Herzegovina,BAM,280244.0,"BAM 280,244.00",BAM,280244.0,"BAM280,244.00",BAM,327885.0,"BAM327,885.48"
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00022298,NET doo,Evaluated,Bosnia and Herzegovina,BAM,291634.0,"BAM 291,634.00",BAM,291634.0,"BAM291,634.00",,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00022298,MMCC doo,Rejected,Bosnia and Herzegovina,BAM,228153.0,"BAM 228,153.03",,,,,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00022298,R&S doo,Rejected,Bosnia and Herzegovina,BAM,296002.0,"BAM 296,002.50",,,,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Plem Construction - H.E. Jackson Joint Venture,Awarded,,MWK,919267755.0,"MWK 919,267,755.30",MWK,737836326.0,"MWK737,836,326.63",MWK,788317944.0,"MWK788,317,944.30"
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Fargo Limited - PME Joint Venture,Evaluated,,MWK,1100829189.0,"MWK 1,100,829,189.14",MWK,1.0,MWK1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Offshore Infrastructure Limited,Evaluated,,MWK,952336712.0,"MWK 952,336,712.76",MWK,1.0,MWK1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Cilcon Limited,Evaluated,,MWK,1148120797.0,"MWK 1,148,120,797.59",MWK,1.0,MWK1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Nanchang,Evaluated,,MWK,1415857361.0,"MWK 1,415,857,361.60",MWK,1.0,MWK1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Unipumps - Balaji Joint Venture,Evaluated,,MWK,986764393.0,"MWK 986,764,393.42",MWK,768821525.0,"MWK768,821,525.83",,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,SOS Construction,Rejected,,MWK,1476389492.0,"MWK 1,476,389,492.02",,,,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00019609,JVRK «ABM auto» Ltd. - Kyrgyz Republic,Awarded,Kyrgyz Republic,USD,60450.0,"USD 60,450.00",USD,60450.0,"USD60,450.00",USD,60450.0,"USD60,450.00"
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00019609,Global Fleet Sales Limited (RMA Group of Companies),Rejected,Thailand,USD,96150.0,"USD 96,150.00",,,,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00019609,«Bishkek Lada» Ltd - Kyrgyz Republic,Rejected,Kyrgyz Republic,KGS,1724250.0,"KGS 1,724,250.00",,,,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00019609,«Asiaautocentre» Ltd - Kyrgyz Republic,Rejected,Kyrgyz Republic,RUB,5953400.0,"RUB 5,953,400.00",,,,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00020319,CENTRAL AFRICAN EXPORTS ELEKTROMED JV,Awarded,United Arab Emirates,USD,419750.0,"USD 419,750.00",USD,419750.0,"USD419,750.00",USD,419750.0,"USD419,750.00"
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00020319,Elster Kent Metering (Pty) Ltd,Evaluated,South Africa,ZAR,3202861.0,"ZAR 3,202,861.00",USD,1.0,USD1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00020319,Zambia Electrometer,Evaluated,Zambia,USD,386322.0,"USD 386,322.40",USD,1.0,USD1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00020319,Mighty General Dealers,Evaluated,Malawi,MWK,268249000.0,"MWK 268,249,000.00",USD,1.0,USD1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00020319,227765108.32,Evaluated,Malawi,MWK,227765108.0,"MWK 227,765,108.32",USD,1.0,USD1.00,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00023909,LLC Doro,Awarded,Tajikistan,USD,185000.0,"USD 185,000.00",USD,185000.0,"USD185,000.00",USD,185000.0,"USD185,000.00"
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00023909,OJSC Stroitel-K,Evaluated,Tajikistan,USD,209440.0,"USD 209,440.00",USD,209440.0,"USD209,440.00",,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00023909,LLC Tojik Toyota,Rejected,Tajikistan,USD,188496.0,"USD 188,496.00",,,,,,
P098654,http://search.worldbank.org/wcontractawards/procdetails/OP00015540,Shanxi Sanhesheng Industry Technology Co.Ltd.,Awarded,,CNY,10291000.0,"CNY 10,291,000.00",CNY,10291000.0,"CNY10,291,000.00",CNY,10291000.0,"CNY10,291,000.00"
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00022298,BBS doo,Awarded,Bosnia and Herzegovina,BAM,280244.0,"BAM 280,244.00",BAM,280244.0,"BAM280,244.00",BAM,327885.0,"BAM327,885.48"
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00022298,NET doo,Evaluated,Bosnia and Herzegovina,BAM,291634.0,"BAM 291,634.00",BAM,291634.0,"BAM291,634.00",,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00022298,MMCC doo,Rejected,Bosnia and Herzegovina,BAM,228153.0,"BAM 228,153.03",,,,,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00022298,R&S doo,Rejected,Bosnia and Herzegovina,BAM,296002.0,"BAM 296,002.50",,,,,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Joint Venture IN2 doo Zagreb Croatia IN2 doo Sarajevo BiH ComTrade doo Sarajevo BIH and BBS doo Sarajevo BiH,Awarded,Croatia,EUR,199900.0,"EUR 199,900.00",BAM,390970.0,"BAM390,970.41",BAM,457435.0,"BAM457,435.38"
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Joint Venture Info studio doo Sarajevo BiH and InfoDom doo Zagreb Croatia,Evaluated,Bosnia and Herzegovina,BAM,279619.0,"BAM 279,619.23EUR 122,464.63",BAM,519139.0,"BAM519,139.22",,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Teched Ltd. Zagreb Croatia,Evaluated,Croatia,EUR,280270.0,"EUR 280,270.00",BAM,548228.0,"BAM548,228.92",,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Joint Venture Comp-2000 doo Sarajevo BiH and Ocean doo Travnik BiH,Rejected,Bosnia and Herzegovina,BAM,155520.0,"BAM 155,520.00",,,,,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Comland doo Ljubljana Slovenia,Rejected,Slovenia,BAM,813732.0,"BAM 813,732.85",,,,,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Joint Venture Synergy International Systems Inc. Vienna VA USA and Lucid Linx doo Sarajevo BiH,Rejected,United States,EUR,373373.0,"EUR 373,373.00",,,,,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Lirex BG Ltd. Sofia Bulgaria,Rejected,Bulgaria,BAM,69520.0,"BAM 69,520.00EUR 183,283.00",,,,,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Energoinvest d.d. Sarajevo BiH,Rejected,Bosnia and Herzegovina,BAM,305240.0,"BAM 305,240.00",,,,,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Seidor Barcelona Spain,Rejected,Spain,EUR,2030157.0,"EUR 2,030,157.52BAM 109,455.09",,,,,,
P116774,http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Joint Venture KING ICT doo Sarajevo BiH and KING ICT doo Zagreb Croatia,Rejected,Bosnia and Herzegovina,BAM,368500.0,"BAM 368,500.00",,,,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Plem Construction - H.E. Jackson Joint Venture,Awarded,,MWK,919267755.0,"MWK 919,267,755.30",MWK,737836326.0,"MWK737,836,326.63",MWK,788317944.0,"MWK788,317,944.30"
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Fargo Limited - PME Joint Venture,Evaluated,,MWK,1100829189.0,"MWK 1,100,829,189.14",MWK,1.0,MWK1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Offshore Infrastructure Limited,Evaluated,,MWK,952336712.0,"MWK 952,336,712.76",MWK,1.0,MWK1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Cilcon Limited,Evaluated,,MWK,1148120797.0,"MWK 1,148,120,797.59",MWK,1.0,MWK1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Nanchang,Evaluated,,MWK,1415857361.0,"MWK 1,415,857,361.60",MWK,1.0,MWK1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,Unipumps - Balaji Joint Venture,Evaluated,,MWK,986764393.0,"MWK 986,764,393.42",MWK,768821525.0,"MWK768,821,525.83",,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00013753,SOS Construction,Rejected,,MWK,1476389492.0,"MWK 1,476,389,492.02",,,,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00019609,JVRK «ABM auto» Ltd. - Kyrgyz Republic,Awarded,Kyrgyz Republic,USD,60450.0,"USD 60,450.00",USD,60450.0,"USD60,450.00",USD,60450.0,"USD60,450.00"
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00019609,Global Fleet Sales Limited (RMA Group of Companies),Rejected,Thailand,USD,96150.0,"USD 96,150.00",,,,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00019609,«Bishkek Lada» Ltd - Kyrgyz Republic,Rejected,Kyrgyz Republic,KGS,1724250.0,"KGS 1,724,250.00",,,,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00019609,«Asiaautocentre» Ltd - Kyrgyz Republic,Rejected,Kyrgyz Republic,RUB,5953400.0,"RUB 5,953,400.00",,,,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00020319,CENTRAL AFRICAN EXPORTS ELEKTROMED JV,Awarded,United Arab Emirates,USD,419750.0,"USD 419,750.00",USD,419750.0,"USD419,750.00",USD,419750.0,"USD419,750.00"
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00020319,Elster Kent Metering (Pty) Ltd,Evaluated,South Africa,ZAR,3202861.0,"ZAR 3,202,861.00",USD,1.0,USD1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00020319,Zambia Electrometer,Evaluated,Zambia,USD,386322.0,"USD 386,322.40",USD,1.0,USD1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00020319,Mighty General Dealers,Evaluated,Malawi,MWK,268249000.0,"MWK 268,249,000.00",USD,1.0,USD1.00,,,
P096336,http://search.worldbank.org/wcontractawards/procdetails/OP00020319,227765108.32,Evaluated,Malawi,MWK,227765108.0,"MWK 227,765,108.32",USD,1.0,USD1.00,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00023909,LLC Doro,Awarded,Tajikistan,USD,185000.0,"USD 185,000.00",USD,185000.0,"USD185,000.00",USD,185000.0,"USD185,000.00"
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00023909,OJSC Stroitel-K,Evaluated,Tajikistan,USD,209440.0,"USD 209,440.00",USD,209440.0,"USD209,440.00",,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00023909,LLC Tojik Toyota,Rejected,Tajikistan,USD,188496.0,"USD 188,496.00",,,,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00023913,OJSC Stroitel-K,Awarded,Tajikistan,USD,33100.0,"USD 33,100.00",USD,32107.0,"USD32,107.00",USD,32107.0,"USD32,107.00"
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00023913,LLC Doro,Evaluated,Tajikistan,USD,44000.0,"USD 44,000.00",USD,44000.0,"USD44,000.00",,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00023913,LLC Tojik Toyota,Rejected,Tajikistan,USD,39531.0,"USD 39,531.00",,,,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00025127,R.I.S.K. Scientific Production Company,Awarded,Azerbaijan,USD,770115.0,"USD 770,115.00",USD,770115.0,"USD770,115.00",USD,720115.0,"USD720,115.00"
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00025127,Partner LLC Tajikistan,Evaluated,Tajikistan,USD,527375.0,"USD 527,375.00",USD,527375.0,"USD527,375.00",,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00025127,R.I.S.K. Scientific Production Company,Evaluated,Azerbaijan,USD,770115.0,"USD 770,115.00",USD,720115.0,"USD720,115.00",,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00025127,Partner LLC Tajikistan,Rejected,Tajikistan,USD,527375.0,"USD 527,375.00",,,,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00026640,Sinam Ltd.,Awarded,Azerbaijan,USD,421754.0,"USD 421,754.00",USD,42466808.0,"USD42,466,808.00",USD,42575400.0,"USD42,575,400.00"
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00026641,Sinam Ltd.,Awarded,Azerbaijan,USD,421754.0,"USD 421,754.00",USD,424668.0,"USD424,668.08",USD,425754.0,"USD425,754.00"
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00026641,Lanit CJSC,Evaluated,Russian Federation,USD,676755.0,"USD 676,755.51",USD,677912.0,"USD677,912.03",,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00026641,NSP Ltd.,Rejected,Kyrgyz Republic,USD,259263.0,"USD 259,263.74",,,,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00026641,Empire&Redocs Consortium,Rejected,Kyrgyz Republic,USD,457189.0,"USD 457,189.50",,,,,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00028475,INFAX INC.,Awarded,United States,USD,625257.0,"USD 625,257.00",USD,625257.0,"USD625,257.00",USD,625257.0,"USD625,257.00"
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00028475,Bioethic Srl Italy,Evaluated,Italy,EUR,549096.0,"EUR 549,096.00",USD,549096.0,"USD549,096.00",,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00028475,INFAX INC.,Evaluated,United States,USD,625257.0,"USD 625,257.00",USD,625257.0,"USD625,257.00",,,
P120788,http://search.worldbank.org/wcontractawards/procdetails/OP00028475,Bioethic Srl Italy,Rejected,Italy,EUR,549096.0,"EUR 549,096.00",,,,,,
P112713,http://search.worldbank.org/wcontractawards/procdetails/OP00024701,Inter Alliance Ltd.,Awarded,Kyrgyz Republic,USD,336109.0,"USD 336,109.00",USD,336109.0,"USD336,109.00",USD,336109.0,"USD336,109.00"
P112713,http://search.worldbank.org/wcontractawards/procdetails/OP00024701,Logic OJSC,Evaluated,Kyrgyz Republic,USD,442365.0,"USD 442,365.00",USD,442365.0,"USD442,365.00",,,
P112713,http://search.worldbank.org/wcontractawards/procdetails/OP00024701,Zenits Teknoloji Taahut Ltd. Sti.,Evaluated,Turkey,USD,575362.0,"USD 575,362.74",USD,575362.0,"USD575,362.74",,,
P112713,http://search.worldbank.org/wcontractawards/procdetails/OP00024701,Softline International Ltd.,Rejected,Kyrgyz Republic,USD,344375.0,"USD 344,375.00KGS 2,182,800.00",,,,,,
P120517,http://search.worldbank.org/wcontractawards/procdetails/OP00019246,GS BURKINA,Awarded,Burkina Faso,XOF,101294860.0,"XOF 101,294,860.00",XOF,101294860.0,"XOF101,294,860.00",XOF,101294860.0,"XOF101,294,860.00"
